tweet,label,lang
هم خنازير,1,AR
@user @user عندكم بول البعير و حليب الحمير اطيب شربة سعودية,1,AR
@user @user @user عجبي كل من يدافع عن ترابه عن وطنه ذباب اكتروني يا خنزير المال يا عبدالصهي… @url,1,AR
@user @user اشتغلت الغيره مثل الحريم يا شيخ استح ، سامي ما تجي ربع تاريخه أنت وناديك بطلوا حسد وغل يا… @url,1,AR
صباح النور يا بايرة @url,1,AR
سوال من زمان كان ودي اسالك ياولد البلشتي ليش الاماراتي والاماراتيه متربين مع خنازير لادين لااصل ولااخلاق ولاشرف ولا… @url,1,AR
تقصف الآن طائرات #عدوان_خنازير_الخليج,1,AR
كل واحد بيعمل بأصله بس فيه كتير اصلهم وسخ!,0,AR
@user @user خنازير الخليج,1,AR
حاسه اني أرملة او مطلقة او بايرة حاجة في الرينج دا مش فاهمة,0,AR
في شي بخاطري ابيه): واللي يشوف نفسه رجال يجيني خاص مو يجي خنزير يقول شنو المقابل!!!! #معصيتي_راحتي,1,AR
بإسم محمد عشان لأن العميل هندي وهندوسي وقرر تسميته مع مقولة  أنت مافي مسلم ولازم سوي اسمك محمد عشان تصير كويس احسن… @url,1,AR
يجعلون عطر المرأة وصوت كعبها وخلخالها ولباسها سبباً في التحرش او حتى الإغتصاب ولم نرى هذا التبرير لسارق الخبز الجائ… @url,0,AR
-شرموطة مصرية محجبة تتناك امام مجوعة شباب واسمع احلي كلام وسخ @url,1,AR
@user @user @user والله ماودي اقولها بس انا معاق عقلي,1,AR
في بلادي الذكور يقولو على المرأة الفيمينيست لي تدافع على حقوقها بايرة,1,AR
@user @user @user شرب بول البعير مو سنه لازم تفهمين هذي هو مباح للعلاج وانتي تقولين تؤمن ببول البعير سؤالج غلط,0,AR
@user @user متبرجة وتتكلم مع الرجال,1,AR
@user @user خنزير بري,0,AR
خنازير ومرتزقة قطر. @url,1,AR
@user محمد العوده كفو وما يهمه كلامكم يا كلاب يا حراميه عشان الرواضين نخوه جتكم غيرة الحريم استحو على وجيهكم ا… @url,1,AR
مافهم بابا لما يرسل لي مقاطع سواقة حريم فاشله !,1,AR
@user @user احسنت يا بول البعير,1,AR
صح مشرد ب المانيه خليك ب بول البعير تبعك,1,AR
بس على الشيعة,0,AR
@user يبدو انك لاتعرف التكلم مع البشر وذلك لكثرة شرب بول البعير كاسيادك @user,1,AR
و بعدين ده لسه عيل معندوش خبرة التعامل مع الحريم,1,AR
ذكرت كلام تجمع قبل بمعنى كلامهم الحريم ماعندهن هياط بالكلمات وفعلاً تو قريتها حسّيت اللي كاتبه دكتور او دكتوره,0,AR
ع كلامك مفروض الافارقة هم اكثر ناس فهم و دراية بالحيوانات لان… @url,1,AR
بعد مباراه الاتفاق التوقف 56 يوم يعني يمدي نطرد ابو شعر وصح ونجيب واحد جهه متسفط عصبي لا يصلي ولا يصوم اذا ما اكل لحم خنزير تصكه النفسيه,1,AR
هكذا هو الانسان عند علماء العصر ام ان يكون على هيئة خنزير او قرد  نظرية داروين   نظرية تدرس في الجامعات الغربية و… @url,1,AR
بول البعير ستايل @user,0,AR
@user @user @user لماذا برأيك التحرش اللفظي والجسدي الفاضح في الشوارع والأماكن العامة لايوجد… @url,0,AR
لما تشوف تصرفات العرب باليمن بتتأكد إنه أصل الإنسان خنزير.,1,AR
للتعريف( بنظام مكافحة جريمة التحرش والتدابير اللأزمة للو…,0,AR
@user @user ما قلت انه وسخ,1,AR
@user @user @user @user @user يختبؤون خلف المدنيين ويصيحون للمجتمع الدولي ويتباكون مثل الحريم,1,AR
وما علاقه المقطع بجهاد النكاح يتحدث عن ا…,1,AR
#محمد_بن_سلمان_للحزم_عنوان يتحدث عن النوووي يااخي الله يرحم ابوك بطل كذب خلك في بول البعير والمسابح والله ماتعرفو ش… @user,1,AR
موقفتش معاهم ليه في ملف كاس العالم يا وسخ @url,1,AR
متسبو أمن يردون على تهمة التحرش بموظفات شبكة الإعلام العراقي قضائياً@url @url,1,AR
@user @user ههههه والله ثقافة #خرا هي هاي ثقافتكم #خرا ولو مو غريبة هو هذا نتيجة شرب بول البعير ان تكون غبي و… @user,1,AR
@user @user @user @user اخس يا المطوع تعيد تغريد فيديو لمرأة متبرجة تظهر سرته… @url,1,AR
ولكن ماذا إذا كانت #الحملة_على_التحرش تحتوي على هدف خفي تطبيقاً للحكاية القديمة,0,AR
تشوفين الأم سنعة وظفره  وحشيمه تجيك بنتها بايرة  و رفله  طويلة لسان,1,AR
@user @user @user أنتم برغشة يا ال سعود امام ايران، ما زلتم تضربون بول البعير وهم يصنعون أحدث الأ… @url,1,AR
ما فيها حاجة لأنو التحرش لازم يتم علي بت @url,1,AR
@user @user @user من يشرب بول البعير يا بطبط @url,1,AR
@user @user @user افصيلها ي بايرة,1,AR
يترنّحون بين فتاوي بول البعير وحجاب المرأه,1,AR
@user @user مشكلة المزمار انه صار يلعبوه اجانب ويضيفو كلام واشياء من عندهم زي الافارقة واليمنين ويجيك… @url,1,AR
@user @user كلن بصور مع اعدائه ،، المزروعي مصور مع خنازير #قطر أعداء العرب والعروبه .,1,AR
@user @user ههههههههههه يلعن غيرتك اللي تعدت الحريم،،،وش ذا كله يارب انك تجعله في ذالحال وازود وتز… @url,1,AR
بالله فيه عمامة تبقى جديده وعمرها 1440سنه  اما انكم خنازير,1,AR
هذي تعتبر متبرجه ولا غير متبرجه؟,0,AR
@user @user غير صحيح لاعلاقة بين الافارقة والبنجلب والاوزبك بj1,0,AR
للابد اكره الرجال الي يتدخل في امور الحريم ياخي كلزق واسترجل وفكنا منك,1,AR
@user @user لا نظرتهم دايم بالمتحرش ، مبعدين كل النظر عن وش اسباب التحرش و ليش تحرش ، ما ابرر له ولا لغيره لكن… @url,1,AR
شبهتكوا بالخنزير علشان هو حلوف مابيحس,1,AR
لا تتصارع أبداً مع خنزير فتتسخ وبالاضافه الى ذلك هو سيحب ذلك !,1,AR
تربية الولد على احترام البنت وعدم التحرش بها أولى من حبس البنت بحجة الخوف عليها، معالجة السبب اهم من تفادي النتيجة,0,AR
و إن قالوا جنون انا رافض افوووق,0,AR
هل تعلم ما معنى كلمة نيتفلكس؟ نيت اختصار لنيتينياهو، فليكس من الكورن فليكس وهو يحتوي على دهن خنزير انشرها بقدر حبك لmbc2,1,AR
@user @user هو حرام مش فاهم كيف انه مو طبيعي التحرش ب الولاد، البنات طبيعي جدا التحرش فيهم لانه gender مختلف... عادي!,1,AR
@user @user @user @user كما قال غانم الدوسري من شرب بول البعير قذارة السنتهم,1,AR
تفووووو على كل متبرجه حسافه العلم اللي رافعينه وفيه الشهادتين ع الاقل لاتدخلون رأيه التوحيد في مثل هذه الأماكن الفا… @url,1,AR
على مهلك خدينك بحلمك لوين يا رامز لجوا له ولي لبرا بتاخدا وبتكزدرها وسنفرلو عل السنفريان ،وصل بول البعير… @user,1,AR
#وسخ_وقرف_الكيزان#كسلا_تحضر#،منبر_المغردين_السودانين @url,1,AR
بغض النظر عن أن بول البعير وانتوا بكرامه يساعد بعلاج بعض الأمراض.... أول واحد اكتشف هالشي، شنو كان يسوي بالضبط ببول البعير؟,1,AR
@user @user عيل وسخ كنا مخدوعين فيه,1,AR
#مقاطعة_نستله وين التعاوسه عن هالوسم ولا ما تحرك مشاعركم و تثار اعصابكم الا بنت متبرجه بعبايه بيضاء,1,AR
محنه مولعه مولع ممحونه قحبه ليز دياثه تجليخ اجلخ نجلخ ديوثه ساديه ديرت… @url,1,AR
@user @user @user فعلا انك حيوانة كبيرة.. فعلا انك بول البعير الي بتشربيه مخليكي حمارة و ما ع… @url,1,AR
